date_S1,S1,date_S2,S2,date_S3,S3,date_S4,S4,date_S5,S5,date_S6,S6,date_S7,S7,date_I1,I1,date_I2,I2,date_I3,I3,date_I4,I4
2020-08-21,180.6,2020-08-17,165.06,2020-05-28,62.0,2020-07-21,72.33,2020-07-21,130.36,,,2020-07-07,56.0,2020-07-14,1061.97,2020-07-14,4097.17,2021-04-08,16.95,,
2020-08-24,182.35,2020-08-18,167.12,2020-05-29,60.48,2020-07-22,72.42,2020-07-22,132.995,,,2020-07-08,55.87,2020-07-15,1055.94,2020-07-15,4128.8,2021-04-09,16.69,,
2020-07-27,182.55,2020-08-19,167.34,2020-06-02,60.8,2020-07-23,72.69,2020-07-23,131.24,,,2020-07-09,55.5,2020-07-16,1069.13,2020-07-16,4127.99,2021-04-12,16.91,,
2020-07-28,183.75,2020-08-20,172.1,2020-06-03,61.24,2020-07-24,72.06,2020-07-24,134.43,,,2020-07-10,55.71,2020-07-17,1073.31,2020-07-17,4141.59,2021-04-13,16.65,,
2020-07-29,183.35,2020-08-21,173.72,2020-06-04,63.68,2020-07-27,72.91,2020-07-27,132.03,,,2020-07-13,57.32,2020-07-20,1085.0,2020-07-20,4124.66,2021-04-14,16.99,,
2020-07-30,179.05,2020-08-24,169.5,2020-06-05,63.76,2020-07-28,72.54,2020-07-28,134.5,,,2020-07-14,56.98,2020-07-21,1084.14,2020-07-21,4170.42,2021-04-15,16.57,,
2020-07-31,180.65,2020-06-25,170.34,2020-06-08,64.96,2020-07-29,72.45,2020-07-29,134.16,,,2020-07-15,56.66,2020-07-22,1092.33,2020-07-22,4185.47,2021-04-16,16.25,,
2020-08-03,182.0,2020-06-26,171.3,2020-06-09,65.58,2020-07-30,72.13,2020-07-30,134.84,,,2020-07-16,56.48,2020-07-23,1090.68,2020-07-23,4163.26,2021-04-19,17.29,,
2020-08-04,181.25,2020-06-29,175.1,2020-06-10,66.08,2020-07-31,69.79,2020-07-31,133.11,,,2020-07-17,55.29,2020-07-24,1076.45,2020-07-24,4134.94,2021-04-20,18.68,,
2020-08-05,181.35,2020-06-30,174.2,2020-06-11,63.92,2020-08-03,70.65,2020-08-03,133.5,,,2020-07-20,56.0,2020-07-27,1085.14,2020-07-27,4173.42,2021-04-21,17.5,,
2020-08-06,183.25,2020-07-01,178.2,2020-06-12,65.3,2020-08-04,69.81,2020-08-04,131.94,,,2020-07-21,55.27,2020-07-28,1077.01,2020-07-28,4134.98,2021-04-22,18.71,,
2020-08-07,182.2,2020-07-02,180.1,2020-06-15,67.5,2020-08-05,71.38,2020-08-05,134.32,,,2020-07-22,55.57,2020-07-29,1082.12,2020-07-29,4180.17,2021-04-23,17.33,,
2020-08-10,179.55,2020-07-03,177.26,2020-06-16,65.06,2020-08-06,72.2,2020-08-06,134.72,,,2020-07-23,55.68,2020-07-30,1073.85,2020-07-30,4187.62,2021-04-26,17.64,,
2020-08-11,179.35,2020-07-06,177.84,2020-06-17,65.5,2020-08-07,72.99,2020-08-07,134.39,,,2020-07-24,56.41,2020-07-31,1092.39,2020-07-31,4186.72,2021-04-27,17.56,,
2020-08-12,182.7,2020-07-07,178.78,2020-06-18,64.8,2020-08-10,72.91,2020-08-10,133.58,,,2020-07-27,58.11,2020-08-03,1088.73,2020-08-03,4183.18,2021-04-28,17.28,,
2020-08-13,184.5,2020-07-08,181.4,2020-06-19,66.14,2020-08-11,73.84,2020-08-11,133.48,,,2020-07-28,58.94,2020-08-04,1070.84,2020-08-04,4211.47,2021-04-29,17.61,,
2020-08-14,181.1,2020-07-09,176.14,2020-06-22,67.72,2020-08-12,71.24,2020-08-12,131.46,,,2020-07-29,57.24,2020-08-05,1065.76,2020-08-05,4181.17,2021-04-30,18.61,,
2020-08-17,183.95,2020-07-10,176.6,2020-06-23,69.36,2020-08-13,71.71,2020-08-13,132.54,,,2020-07-30,58.82,2020-08-06,1065.76,2020-08-06,4192.66,2021-05-03,18.31,,
2020-08-18,187.4,2020-07-13,179.28,2020-06-24,73.92,2020-08-14,72.33,2020-08-14,127.85,,,2020-07-31,59.19,2020-08-07,1069.82,2020-08-07,4164.66,2021-05-04,19.48,,
2020-08-19,184.95,2020-07-14,177.36,2020-06-25,72.3,2020-08-17,73.71,2020-08-17,128.1,,,2020-08-03,60.97,2020-08-10,1069.82,2020-08-10,4167.59,2021-05-05,19.15,,
2020-08-20,182.1,2020-07-15,178.4,2020-06-26,71.04,2020-08-18,74.78,2020-08-18,129.74,,,2020-08-04,61.55,2020-08-11,1078.85,2020-08-11,4201.62,2021-05-06,18.39,,
2020-08-21,184.4,2020-07-16,179.84,2020-06-29,69.44,2020-08-19,75.08,2020-08-19,130.21,,,2020-08-05,62.43,2020-08-12,1060.43,2020-08-12,4232.6,2021-05-07,16.69,,
2020-08-24,186.25,2020-07-17,181.68,2020-06-30,70.78,2020-08-20,75.13,2020-08-20,126.85,,,2020-08-06,62.58,2020-08-13,1077.22,2020-08-13,4188.43,2021-05-10,19.66,,
2020-07-27,184.5,2020-07-20,179.66,2020-07-01,71.8,2020-08-21,74.87,2020-08-21,125.91,,,2020-08-07,60.59,2020-08-14,1096.96,2020-08-14,4152.1,2021-05-11,21.84,,
2020-07-28,186.1,2020-07-21,188.3,2020-07-02,73.14,2020-08-24,74.23,2020-08-24,122.77,,,2020-06-16,60.04,2020-08-17,1096.96,2020-08-17,4063.04,2021-05-12,27.59,,
2020-07-29,188.0,2020-07-22,188.64,2020-07-03,72.68,2020-06-22,75.29,2020-06-22,124.97,,,2020-06-17,59.3,2020-08-18,1090.97,2020-08-18,4112.5,2021-05-13,23.13,,
2020-07-30,188.5,2020-07-23,190.76,2020-07-06,70.54,2020-06-23,76.56,2020-06-23,127.45,,,2020-06-18,60.77,2020-08-19,1089.67,2020-08-19,4173.85,2021-05-14,18.81,,
2020-07-31,188.85,2020-07-24,191.06,2020-07-07,70.78,2020-06-24,77.42,2020-06-24,126.27,,,2020-06-19,62.19,2020-08-20,1098.87,2020-08-20,4163.29,2021-05-17,19.72,,
2020-08-03,188.6,2020-07-27,192.2,2020-07-08,70.3,2020-06-25,76.62,2020-06-25,124.85,,,2020-06-22,60.43,2020-08-21,1112.86,2020-08-21,4127.83,2021-05-18,21.34,,
2020-08-04,186.65,2020-07-28,190.24,2020-07-09,70.56,2020-06-26,76.46,2020-06-26,124.69,,,2020-06-23,58.98,2020-08-24,1106.6,2020-08-24,4115.68,2021-05-19,22.18,,
2020-08-05,186.45,2020-07-29,191.1,2020-07-10,69.92,2020-06-29,76.2,2020-06-29,127.31,,,2020-06-24,58.84,2020-08-25,1122.89,2020-07-02,4159.12,2021-05-20,20.67,,
2020-08-06,187.4,2020-07-30,189.8,2020-07-13,71.42,2020-06-30,77.65,2020-06-30,125.43,,,2020-06-25,58.92,2020-08-26,1124.04,2020-07-06,4155.86,2021-05-21,20.15,,
2020-08-07,186.7,2020-07-31,189.8,2020-07-14,73.48,2020-07-01,78.03,2020-07-01,127.1,,,2020-06-26,59.61,2020-08-27,1124.54,2020-07-07,4197.05,2021-05-24,18.4,,
2020-08-10,189.0,2020-08-03,192.16,2020-07-15,73.08,2020-07-02,77.28,2020-07-02,126.9,,,2020-06-29,58.26,2020-08-28,1133.48,2020-07-08,4188.13,2021-05-25,18.84,,
2020-08-11,187.9,2020-08-04,187.4,2020-07-16,71.56,2020-07-06,77.52,2020-07-06,126.85,,,2020-06-30,58.94,2020-08-31,1131.25,2020-07-09,4195.99,2021-05-26,17.36,,
2020-08-12,186.0,2020-08-05,184.3,2020-07-17,72.4,2020-07-07,78.76,2020-07-07,125.28,,,2020-07-01,58.56,2020-09-01,1129.01,2020-07-10,4200.88,2021-05-27,16.74,,
2020-08-13,187.95,2020-08-06,181.8,2020-07-20,72.98,2020-07-08,78.71,2020-07-08,124.61,,,2020-07-02,58.37,2020-09-02,1128.53,2020-07-13,4204.11,2021-05-28,16.76,,
2020-08-14,185.85,2020-08-07,173.56,2020-07-21,71.56,2020-07-09,79.76,2020-07-09,124.28,,,2020-07-06,60.46,2020-09-03,1126.89,2020-07-14,4202.04,2021-06-01,17.9,,
2020-08-17,189.0,2020-08-10,178.0,2020-07-22,72.94,2020-07-10,79.86,2020-07-10,125.06,,,2020-07-07,60.94,2020-09-04,1128.64,2020-07-15,4208.12,2021-06-02,17.48,,
2020-08-18,189.6,2020-08-11,178.92,2020-07-23,72.58,2020-07-13,79.63,2020-07-13,123.54,,,2020-07-08,61.18,2020-09-07,1137.91,2020-07-16,4192.85,2021-06-03,18.04,,
2020-08-19,195.6,2020-08-12,181.18,2020-07-24,74.74,2020-07-14,79.49,2020-07-14,125.89,,,2020-07-09,61.45,2020-09-08,1128.03,2020-07-17,4229.89,2021-06-04,16.42,,
2020-08-20,195.8,2020-08-13,182.56,2020-07-27,74.04,2020-07-15,79.31,2020-07-15,125.9,,,2020-07-10,61.05,2020-07-02,1128.6,2020-07-20,4226.52,2021-06-07,16.42,,
2020-08-21,198.2,2020-08-14,185.1,2020-07-28,75.86,2020-07-16,79.08,2020-07-16,126.74,,,2020-07-13,62.13,2020-07-03,1120.65,2020-07-21,4227.26,2021-06-08,17.07,,
2020-08-24,193.75,2020-08-17,180.9,2020-07-29,73.92,2020-07-17,78.14,2020-07-17,127.13,,,2020-07-14,62.65,2020-07-06,1106.74,2020-07-22,4219.55,2021-06-09,17.89,,
2020-07-27,192.0,2020-08-18,182.04,2020-07-30,73.6,2020-07-20,76.89,2020-07-20,126.11,,,2020-07-15,62.75,2020-07-07,1116.61,2020-07-23,4239.18,2021-06-10,16.1,,
2020-07-28,187.6,2020-08-19,182.18,2020-07-31,77.72,2020-07-21,76.48,2020-07-21,127.35,,,2020-07-16,62.17,2020-07-08,1124.33,2020-07-24,4247.44,2021-06-11,15.65,,
2020-07-29,186.45,2020-08-20,185.0,2020-08-03,76.2,2020-07-22,75.16,2020-07-22,130.48,,,2020-07-17,62.07,2020-07-09,1133.14,2020-07-27,4255.15,2021-06-14,16.39,,
2020-07-30,186.85,2020-08-21,184.42,2020-08-04,77.44,2020-07-23,73.82,2020-07-23,129.64,,,2020-07-20,64.33,2020-07-10,1132.47,2020-07-28,4246.59,2021-06-15,17.02,,
2020-07-31,192.6,2020-08-24,184.4,2020-08-05,81.36,2020-07-24,71.46,2020-07-24,130.15,,,2020-07-21,64.1,2020-07-13,1140.03,2020-07-29,4223.7,2021-06-16,18.15,,
2020-08-03,188.7,2020-06-25,183.0,2020-08-06,77.84,2020-07-27,68.86,2020-07-27,131.79,,,2020-07-22,61.99,2020-07-14,1129.33,2020-07-30,4221.86,2021-06-17,17.75,,
2020-08-04,187.35,2020-06-26,178.46,2020-08-07,77.8,2020-07-28,67.61,2020-07-28,130.46,,,2020-07-23,60.4,2020-07-15,1130.09,2020-07-31,4166.45,2021-06-18,20.7,,
2020-08-05,184.7,2020-06-29,176.06,2020-08-10,74.5,2020-07-29,68.45,2020-07-29,132.3,,,2020-07-24,62.59,2020-07-16,1120.96,2020-08-03,4224.79,2021-06-21,17.89,,
2020-08-06,186.95,2020-06-30,177.66,2020-08-11,75.0,2020-07-30,68.96,2020-07-30,133.98,,,2020-07-27,63.79,2020-07-17,1131.51,2020-08-04,4246.44,2021-06-22,16.66,,
2020-08-07,191.4,2020-07-01,178.34,2020-08-12,74.68,2020-07-31,69.65,2020-07-31,133.7,,,2020-07-28,64.26,2020-07-20,1137.06,2020-08-05,4241.84,2021-06-23,16.32,,
2020-08-10,187.6,2020-07-02,178.28,2020-08-13,73.42,2020-08-03,71.32,2020-08-03,133.41,,,2020-07-29,64.52,2020-07-21,1143.09,2020-08-06,4266.49,2021-06-24,15.97,,
2020-08-11,186.05,2020-07-03,180.3,2020-08-14,74.06,2020-08-04,71.55,2020-08-04,133.11,,,2020-07-30,64.66,2020-07-22,1142.38,2020-08-07,4280.7,2021-06-25,15.62,,
2020-08-12,184.65,2020-07-06,174.72,2020-08-17,71.9,2020-08-05,71.51,2020-08-05,134.78,,,2020-07-31,63.01,2020-07-23,1140.65,2020-08-10,4290.61,2021-06-28,15.76,,
2020-08-13,180.85,2020-07-07,173.42,2020-08-18,71.18,2020-08-06,69.68,2020-08-06,136.33,,,2020-08-03,62.62,2020-07-24,1120.96,2020-08-11,4291.8,2021-06-29,16.02,,
2020-08-14,175.0,2020-07-08,167.94,2020-08-19,68.68,2020-08-07,70.75,2020-08-07,136.96,,,2020-08-04,63.08,2020-07-27,1133.96,2020-08-12,4297.5,2021-06-30,15.83,,
2020-08-17,175.0,2020-07-09,170.58,2020-08-20,70.34,2020-08-10,71.01,2020-08-10,137.27,,,2020-08-05,63.26,2020-07-28,1145.07,2020-08-13,4319.94,2021-07-01,15.48,,
2020-08-18,175.0,2020-07-10,174.6,2020-08-21,72.58,2020-08-11,70.41,2020-08-11,139.96,,,2020-08-06,63.17,2020-07-29,1145.71,2020-08-14,4352.34,2021-07-02,15.07,,
2020-08-19,175.0,2020-07-13,173.58,2020-08-24,71.58,2020-08-12,68.21,2020-08-12,142.02,,,2020-08-07,61.37,2020-07-30,1153.11,2020-08-17,4343.54,2021-07-06,16.44,,
2020-08-20,175.0,2020-07-14,172.56,2020-08-25,70.98,2020-08-13,67.93,2020-08-13,144.57,,,2020-06-16,60.41,2020-07-31,1144.44,2020-08-18,4358.13,2021-07-07,16.2,,
2020-08-21,176.0,2020-07-15,177.86,2020-08-26,73.18,2020-08-14,66.73,2020-08-14,143.24,,,2020-06-17,60.14,2020-08-03,1131.03,2020-08-19,4320.82,2021-07-08,19.0,,
2020-08-24,175.8,2020-07-16,176.1,2020-08-27,69.8,2020-08-17,68.45,2020-08-17,145.11,,,2020-06-18,61.23,2020-08-04,1104.02,2020-08-20,4369.55,2021-07-09,16.18,,
2020-07-27,178.5,2020-07-17,172.42,2020-08-28,70.42,2020-08-18,69.44,2020-08-18,144.5,,,2020-06-19,61.17,2020-08-05,1119.5,2020-08-21,4384.63,2021-07-12,16.17,,
2020-07-28,181.95,2020-07-20,175.06,2020-08-31,70.24,2020-08-19,68.37,2020-08-19,145.64,,,2020-06-22,60.88,2020-08-06,1131.88,2020-08-24,4369.21,2021-07-13,17.12,,
2020-07-29,181.05,2020-07-21,172.44,2020-09-01,70.82,2020-08-20,68.17,2020-08-20,149.15,,,2020-06-23,59.53,2020-08-07,1132.45,2020-07-02,4374.3,2021-07-14,16.33,,
2020-07-30,181.8,2020-07-22,176.6,2020-09-02,70.8,2020-08-21,68.45,2020-08-21,148.48,,,2020-06-24,58.95,2020-08-10,1131.88,2020-07-06,4360.03,2021-07-15,17.01,,
2020-07-31,181.35,2020-07-23,176.32,2020-09-03,68.32,2020-08-24,66.9,2020-08-24,146.39,,,2020-06-25,57.32,2020-08-11,1137.58,2020-07-07,4327.16,2021-07-16,18.45,,
2020-08-03,183.0,2020-07-24,177.12,2020-09-04,67.8,2020-06-22,65.08,2020-06-22,142.45,,,2020-06-26,55.35,2020-08-12,1133.37,2020-07-08,4258.49,2021-07-19,22.5,,
2020-08-04,184.8,2020-07-27,177.4,2020-09-07,66.44,2020-06-23,66.29,2020-06-23,146.15,,,2020-06-29,55.96,2020-08-13,1131.84,2020-07-09,4323.06,2021-07-20,19.73,,
2020-08-05,187.65,2020-07-28,180.26,2020-09-08,67.0,2020-06-24,67.89,2020-06-24,145.4,,,2020-06-30,57.76,2020-08-14,1138.38,2020-07-10,4358.69,2021-07-21,17.91,,
2020-08-06,189.2,2020-07-29,180.28,2020-05-25,65.54,2020-06-25,66.93,2020-06-25,146.8,,,2020-07-01,57.11,2020-08-17,1134.28,2020-07-13,4367.48,2021-07-22,17.69,,
2020-08-07,187.85,2020-07-30,182.0,2020-05-26,64.04,2020-06-26,66.71,2020-06-26,148.56,,,2020-07-02,57.04,2020-08-18,1142.78,2020-07-14,4411.79,2021-07-23,17.2,,
2020-08-10,189.55,2020-07-31,183.16,2020-05-27,67.34,2020-06-29,67.77,2020-06-29,148.99,,,2020-07-06,58.48,2020-08-19,1141.88,2020-07-15,4422.3,2021-07-26,17.58,,
2020-08-11,188.65,2020-08-03,186.0,2020-05-28,66.4,2020-06-30,67.98,2020-06-30,146.77,,,2020-07-07,57.83,2020-08-20,1149.05,2020-07-16,4401.46,2021-07-27,19.36,,
2020-08-12,188.9,2020-08-04,186.6,2020-05-29,64.96,2020-07-01,68.1,2020-07-01,144.98,,,2020-07-08,58.22,2020-08-21,1148.33,2020-07-17,4400.64,2021-07-28,18.31,,
2020-08-13,188.5,2020-08-05,184.26,2020-06-02,65.14,2020-07-02,68.81,2020-07-02,145.64,,,2020-07-09,58.93,2020-08-24,1145.55,2020-07-20,4419.15,2021-07-29,17.7,,
2020-08-14,188.05,2020-08-06,188.82,2020-06-03,67.22,2020-07-06,67.62,2020-07-06,145.86,,,2020-07-10,57.57,2020-08-25,1147.45,2020-07-21,4395.26,2021-07-30,18.24,,
2020-08-17,189.0,2020-08-07,188.32,2020-06-04,66.9,2020-07-07,67.73,2020-07-07,145.52,,,2020-07-13,57.58,2020-08-26,1154.31,2020-07-22,4387.16,2021-08-02,19.46,,
2020-08-18,186.75,2020-08-10,180.86,2020-06-05,67.04,2020-07-08,68.88,2020-07-08,147.36,,,2020-07-14,58.2,2020-08-27,1154.53,2020-07-23,4423.15,2021-08-03,18.04,,
2020-08-19,185.35,2020-08-11,179.72,2020-06-08,65.56,2020-07-09,68.52,2020-07-09,146.95,,,2020-07-15,56.84,2020-08-28,1158.42,2020-07-24,4402.66,2021-08-04,17.97,,
2020-08-20,187.0,2020-08-12,185.48,2020-06-09,66.06,2020-07-10,69.69,2020-07-10,147.06,,,2020-07-16,57.2,2020-08-31,1159.0,2020-07-27,4429.1,2021-08-05,17.28,,
2020-08-21,187.65,2020-08-13,185.9,2020-06-10,66.3,2020-07-13,71.07,2020-07-13,146.14,,,2020-07-17,57.86,2020-09-01,1149.91,2020-07-28,4436.52,2021-08-06,16.15,,
2020-08-24,188.75,2020-08-14,185.54,2020-06-11,66.58,2020-07-14,71.52,2020-07-14,146.09,,,2020-07-20,57.2,2020-09-02,1151.73,2020-07-29,4432.35,2021-08-09,16.72,,
2020-07-27,189.25,2020-08-17,186.84,2020-06-12,67.56,2020-07-15,72.98,2020-07-15,145.6,,,2020-07-21,58.18,2020-09-03,1153.35,2020-07-30,4436.75,2021-08-10,16.79,,
2020-07-28,189.95,2020-08-18,189.44,2020-06-15,64.4,2020-07-16,74.3,2020-07-16,145.86,,,2020-07-22,58.35,2020-09-04,1132.56,2020-07-31,4447.7,2021-08-11,16.06,,
2020-07-29,188.45,2020-08-19,188.42,2020-06-16,63.14,2020-07-17,74.13,2020-07-17,148.89,,,2020-07-23,57.35,2020-09-07,1133.18,2020-08-03,4460.83,2021-08-12,15.59,,
2020-07-30,183.6,2020-08-20,184.74,2020-06-17,61.46,2020-07-20,73.11,2020-07-20,149.1,,,2020-07-24,56.77,2020-09-08,1149.01,2020-08-04,4468.0,2021-08-13,15.45,,
2020-07-31,188.75,2020-08-21,186.08,2020-06-18,65.68,2020-07-21,72.1,2020-07-21,151.12,,,2020-07-27,55.94,2020-07-02,1150.63,2020-08-05,4479.71,2021-08-16,16.12,,
2020-08-03,188.8,2020-08-24,192.4,2020-06-19,68.6,2020-07-22,71.62,2020-07-22,150.19,,,2020-07-28,55.56,2020-07-03,1155.74,2020-08-06,4448.08,2021-08-17,17.91,,
2020-08-04,189.95,2020-06-25,194.3,2020-06-22,66.1,2020-07-23,71.12,2020-07-23,146.36,,,2020-07-29,54.39,2020-07-06,1157.87,2020-08-07,4400.27,2021-08-18,21.57,,
2020-08-05,192.1,2020-06-26,199.72,2020-06-23,67.38,2020-07-24,69.84,2020-07-24,146.7,,,2020-07-30,52.73,2020-07-07,1164.58,2020-08-10,4405.8,2021-08-19,21.67,,
2020-08-06,190.9,2020-06-29,200.45,2020-06-24,70.04,2020-07-27,70.25,2020-07-27,148.19,,,2020-07-31,52.74,2020-07-08,1158.97,2020-08-11,4441.67,2021-08-20,18.56,,
2020-08-07,191.95,2020-06-30,198.88,2020-06-25,67.18,2020-07-28,70.89,2020-07-28,149.71,,,2020-08-03,54.91,2020-07-09,1141.86,2020-08-12,4479.53,2021-08-23,17.15,,
2020-08-10,190.1,2020-07-01,195.02,2020-06-26,71.5,2020-07-29,72.04,2020-07-29,149.62,,,2020-08-04,55.36,2020-07-10,1150.94,2020-08-13,4486.23,2021-08-24,17.22,,
2020-08-11,189.15,2020-07-02,197.64,2020-06-29,68.68,2020-07-30,73.18,2020-07-30,148.36,,,2020-08-05,55.46,2020-07-13,1168.75,2020-08-14,4496.19,2021-08-25,16.79,,
2020-08-12,189.3,2020-07-03,201.35,2020-06-30,68.0,2020-07-31,72.44,2020-07-31,147.54,,,2020-08-06,54.71,2020-07-14,1161.86,2020-08-17,4470.0,2021-08-26,18.84,,
2020-08-13,187.8,2020-07-06,201.55,2020-07-01,67.0,2020-08-03,72.99,2020-08-03,148.6,,,2020-08-07,55.77,2020-07-15,1175.03,2020-08-18,4509.37,2021-08-27,16.39,,
2020-08-14,186.15,2020-07-07,208.95,2020-07-02,68.9,2020-08-04,71.67,2020-08-04,153.12,,,2020-06-16,55.16,2020-07-16,1166.08,2020-08-19,4528.79,2021-08-30,16.19,,
2020-08-17,187.45,2020-07-08,204.9,2020-07-03,69.06,2020-08-05,71.91,2020-08-05,151.83,,,2020-06-17,54.52,2020-07-17,1162.44,2020-08-20,4522.68,2021-08-31,16.48,,
2020-08-18,185.7,2020-07-09,201.7,2020-07-06,70.06,2020-08-06,71.31,2020-08-06,152.51,,,2020-06-18,53.77,2020-07-20,1153.07,2020-08-21,4524.09,2021-09-01,16.11,,
2020-08-19,181.7,2020-07-10,200.3,2020-07-07,65.7,2020-08-07,71.5,2020-08-07,153.65,,,2020-06-19,55.08,2020-07-21,1152.02,2020-08-24,4536.95,2021-09-02,16.41,,
2020-08-20,183.2,2020-07-13,201.0,2020-07-08,67.82,2020-08-10,71.17,2020-08-10,154.3,,,2020-06-22,54.87,2020-07-22,1149.84,2020-07-02,4535.43,2021-09-03,16.41,,
2020-08-21,187.4,2020-07-14,207.8,2020-07-09,71.32,2020-08-11,70.82,2020-08-11,156.69,,,2020-06-23,54.55,2020-07-23,1147.02,2020-07-06,4520.03,2021-09-07,18.14,,
2020-08-24,190.05,2020-07-15,206.25,2020-07-10,69.62,2020-08-12,70.04,2020-08-12,155.11,,,2020-06-24,54.05,2020-07-24,1150.49,2020-07-07,4514.07,2021-09-08,17.96,,
2020-07-27,192.0,2020-07-16,206.35,2020-07-13,72.42,2020-08-13,70.46,2020-08-13,154.07,,,2020-06-25,54.09,2020-07-27,1149.67,2020-07-08,4493.28,2021-09-09,18.8,,
2020-07-28,195.0,2020-07-17,210.9,2020-07-14,78.32,2020-08-14,69.57,2020-08-14,148.97,,,2020-06-26,53.98,2020-07-28,1141.17,2020-07-09,4458.58,2021-09-10,20.95,,
2020-07-29,196.8,2020-07-20,218.0,2020-07-15,75.0,2020-08-17,70.52,2020-08-17,149.55,,,2020-06-29,55.37,2020-07-29,1114.32,2020-07-10,4468.73,2021-09-13,19.37,,
2020-07-30,197.35,2020-07-21,217.3,2020-07-16,78.5,2020-08-18,68.78,2020-08-18,148.12,,,2020-06-30,54.58,2020-07-30,1120.47,2020-07-13,4443.05,2021-09-14,19.46,,
2020-07-31,199.95,2020-07-22,222.65,2020-07-17,79.8,2020-08-19,70.45,2020-08-19,149.03,,,2020-07-01,56.42,2020-07-31,1141.51,2020-07-14,4480.7,2021-09-15,18.18,,
2020-08-03,199.4,2020-07-23,226.1,2020-07-20,84.8,2020-08-20,70.0,2020-08-20,148.79,,,2020-07-02,55.82,2020-08-03,1157.64,2020-07-15,4473.75,2021-09-16,18.69,,
2020-08-04,201.1,2020-07-24,229.35,2020-07-21,80.16,2020-08-21,69.96,2020-08-21,146.06,,,2020-07-06,55.16,2020-08-04,1155.0,2020-07-16,4432.99,2021-09-17,20.81,,
2020-08-05,202.4,2020-07-27,230.3,2020-07-22,80.3,2020-08-24,67.3,2020-08-24,142.94,,,2020-07-07,53.69,2020-08-05,1159.14,2020-07-17,4357.73,2021-09-20,25.71,,
2020-08-06,202.8,2020-07-28,221.8,2020-07-23,78.72,2020-06-22,66.94,2020-06-22,143.43,,,2020-07-08,53.64,2020-08-06,1151.14,2020-07-20,4354.19,2021-09-21,24.36,,
2020-08-07,205.8,2020-07-29,215.95,2020-07-24,78.44,2020-06-23,68.24,2020-06-23,145.85,,,2020-07-09,55.21,2020-08-07,1154.0,2020-07-21,4395.64,2021-09-22,20.87,,
2020-08-10,206.0,2020-07-30,224.8,2020-07-27,78.46,2020-06-24,70.88,2020-06-24,146.83,,,2020-07-10,57.08,2020-08-10,1163.32,2020-07-22,4448.98,2021-09-23,18.63,,
2020-08-11,206.4,2020-07-31,227.3,2020-07-28,78.0,2020-06-25,71.18,2020-06-25,146.92,,,2020-07-13,57.59,2020-08-11,1164.43,2020-07-23,4455.48,2021-09-24,17.75,,
2020-08-12,204.7,2020-08-03,228.0,2020-07-29,77.38,2020-06-26,72.26,2020-06-26,145.37,,,2020-07-14,59.3,2020-08-12,1168.12,2020-07-24,4443.11,2021-09-27,18.76,,
2020-08-13,204.7,2020-08-04,226.35,2020-07-30,74.04,2020-06-29,71.37,2020-06-29,141.91,,,2020-07-15,59.92,2020-08-13,1174.12,2020-07-27,4352.63,2021-09-28,23.25,,
2020-08-14,207.8,2020-08-05,230.55,2020-07-31,76.5,2020-06-30,71.53,2020-06-30,142.83,,,2020-07-16,59.88,2020-08-14,1154.81,2020-07-28,4359.46,2021-09-29,22.56,,
2020-08-17,208.7,2020-08-06,228.95,2020-08-03,76.6,2020-07-01,70.18,2020-07-01,141.5,,,2020-07-17,58.82,2020-08-17,1161.17,2020-07-29,4307.54,2021-09-30,23.14,,
2020-08-18,210.8,2020-08-07,233.7,2020-08-04,77.92,2020-07-02,71.18,2020-07-02,142.65,,,2020-07-20,60.93,2020-08-18,1167.35,2020-07-30,4357.04,2021-10-01,21.15,,
2020-08-19,210.6,2020-08-10,231.8,2020-08-05,80.7,2020-07-06,71.29,2020-07-06,139.14,,,2020-07-21,61.72,2020-08-19,1173.03,2020-07-31,4300.46,2021-10-04,22.96,,
2020-08-20,211.9,2020-08-11,235.9,2020-08-06,78.7,2020-07-07,72.53,2020-07-07,141.11,,,2020-07-22,61.62,2020-08-20,1175.47,2020-08-03,4345.72,2021-10-05,21.3,,
2020-08-21,214.6,2020-08-12,233.7,2020-08-07,78.6,2020-07-08,72.42,2020-07-08,142.0,,,2020-07-23,60.49,2020-08-21,1184.29,2020-08-04,4363.55,2021-10-06,21.0,,
2020-08-24,215.0,2020-08-13,230.7,2020-08-10,77.54,2020-07-09,72.19,2020-07-09,143.29,,,2020-07-24,60.66,2020-08-24,1200.02,2020-08-05,4399.76,2021-10-07,19.54,,
2020-07-27,213.8,2020-08-14,235.25,2020-08-11,77.72,2020-07-10,72.35,2020-07-10,142.9,,,2020-07-27,62.18,2020-08-25,1197.57,2020-08-06,4391.34,2021-10-08,18.77,,
2020-07-28,210.4,2020-08-17,232.85,2020-08-12,77.64,2020-07-13,71.68,2020-07-13,142.81,,,2020-07-28,61.56,2020-08-26,1204.17,2020-08-07,4361.19,2021-10-11,20.0,,
2020-07-29,213.6,2020-08-18,227.85,2020-08-13,77.8,2020-07-14,70.64,2020-07-14,141.51,,,2020-07-29,61.24,2020-08-27,1207.09,2020-08-10,4350.65,2021-10-12,19.85,,
2020-07-30,203.0,2020-08-19,217.3,2020-08-14,74.36,2020-07-15,70.26,2020-07-15,140.91,,,2020-07-30,61.07,2020-08-28,1217.47,2020-08-11,4363.8,2021-10-13,18.64,,
